MUSTERI_ARIZA	ALTYAPI	SANTRAL_MESAFESI	ATTENUATION_DOWN	NOISE_MARGIN_UP	HIZMET_KALITESI
0	1	499	18	14	0,999
0	2	854	18	25	1
0	2	203	7	13	1
0	1	595	18	8	1
0	1	739	15	10	0,949
0	2	240	15	20	1
0	1	924	17	14	1
0	1	847	16	9	0,886
0	1	1173	19	20	0,878
0	3	5	24	20	1
0	1	462	15	13	0,743
0	2	523	11	19	0,875
0	2	781	19	16	1
0	1	847	11	18	0,75
0	1	1121	21	20	0,75
0	2	327	7	21	1
0	3	45	3	30	1
0	1	910	36	9	0,337
0	1	604	16	15	1
0	2	70	11	26	1
0	2	948	23	9	0,749
0	1	786	16	13	0,934
0	2	182	8	22	1
1	1	461	20	9	1
0	1	988	24	20	0,625
0	2	695	19	13	1
0	1	903	20	7	1
0	2	855	22	7	1
0	1	601	20	9	0,999
1	1	1187	19	20	0,5
0	2	1067	4	9	1
0	2	1067	5	8	1
0	1	542	21	8	0,679
0	1	274	2	10	0,961
0	1	1249	27	13	0,873
0	2	200	6	31	1
0	2	70	13	11	1
0	2	370	10	27	1
0	1	633	9	15	1
0	1	949	28	20	0,75
0	2	400	15	12	1
0	1	708	15	11	1
0	1	847	13	10	0,919
0	2	291	11	17	1
0	2	84	3	30	1
0	1	949	20	14	0,75
0	2	550	15	14	1
0	1	929	20	20	0,75
0	1	513	19	14	1
0	3	5	7	31	1
0	1	420	15	13	0,97
0	1	1065	20	13	0,962
0	2	149	5	30	0,78
0	1	405	16	23	1
0	1	1192	21	21	1
0	2	145	11	28	1
0	1	1280	28	17	0,625
0	1	634	16	11	1
0	2	523	5	13	1
0	2	70	21	13	1
0	1	1030	23	11	1
0	1	976	19	12	0,782
0	1	202	5	13	1
1	2	250	20	8	0,765
0	2	78	4	30	0,999
0	1	880	16	20	0,75
0	1	640	13	21	1
0	2	433	12	8	1
0	3	6	3	31	1
0	2	283	8	18	1
0	2	280	6	15	1
0	1	1050	18	19	0,875
0	3	28	6	8	0,715
0	2	236	10	23	1
0	2	588	17	11	1
0	1	687	14	13	0,836
0	3	5	8	26	0,827
0	1	870	18	18	0,75
0	2	203	14	22	0,999
0	2	154	3	37	1
0	2	267	11	11	1
0	3	26	4	31	0,999
0	3	4	6	8	0,393
0	1	373	7	12	1
0	2	326	9	20	1
0	1	803	34	8	1
0	2	916	20	15	0,667
0	2	248	10	22	1
0	1	492	20	13	0,923
0	1	1393	26	20	0,875
0	2	643	13	17	0,834
0	3	7	9	20	0,93
0	2	470	9	23	0,667
0	1	613	13	22	1
0	2	191	10	23	1
0	2	185	7	19	1
0	1	827	17	19	0,75
1	2	0	2	26	1
0	2	1385	19	13	1
0	2	140	8	13	0,977
1	1	1013	15	18	0,831
0	1	777	32	20	0,896
1	2	738	18	10	1
0	3	7	2	31	1
0	3	5	2	9	0,756
0	3	5	28	21	1
0	1	899	18	13	0,922
0	2	197	8	18	1
0	2	30	4	30	0,999
0	2	691	18	8	1
0	1	481	9	21	1
0	2	526	15	14	1
0	1	1488	24	6	0,555
0	2	288	16	12	1
1	2	434	9	30	1
0	1	78	10	31	1
0	2	288	7	22	0,86
0	1	627	15	19	1
0	2	239	11	25	1
0	2	701	16	9	1
0	2	70	8	13	1
0	1	487	12	11	1
0	2	143	12	21	1
0	2	299	13	7	0,833
0	1	1122	19	13	0,826
0	1	418	19	21	1
0	2	267	15	26	0,5
0	2	266	4	20	1
0	2	274	14	20	1
0	1	620	13	13	1
0	2	245	9	30	1
0	1	466	18	15	1
0	1	909	20	10	0,732
0	2	178	6	16	1
0	1	364	16	19	0,75
0	2	193	8	11	0,999
0	2	759	19	10	1
0	1	746	13	12	0,945
0	2	400	19	23	1
0	2	106	3	30	0,999
0	1	858	18	8	0,336
0	1	358	24	9	1
0	2	312	18	5	1
0	2	267	13	15	1
0	2	682	26	8	1
0	2	176	7	24	1
0	1	997	22	20	0,86
0	1	640	12	18	0,75
0	1	883	17	11	1
0	3	10	1	33	0,999
0	1	272	10	26	1
0	1	745	16	20	0,902
0	1	667	18	14	1
0	1	1273	24	18	0,667
0	1	1219	22	10	0,748
0	2	511	14	21	0,999
0	2	336	3	28	1
0	2	354	10	23	1
0	2	363	6	22	1
0	1	1018	27	8	0,675
0	2	60	6	25	1
0	1	1204	23	14	1
0	1	754	21	17	0,75
0	3	10	1	31	1
0	2	664	18	8	1
0	3	3	4	25	1
0	1	1338	24	19	0,6
0	2	110	8	23	1
0	2	189	1	17	1
0	1	1181	31	14	0,5
0	2	59	8	35	1
0	2	461	14	20	1
0	2	218	13	7	1
0	1	1371	25	17	0,828
1	2	387	9	18	1
0	1	404	14	20	1
1	1	1027	19	10	0,312
0	1	620	12	11	1
0	2	241	6	12	1
0	2	39	15	17	1
0	2	60	4	23	1
0	2	691	10	27	0,802
0	2	108	4	27	1
0	2	70	6	16	1
0	2	254	7	12	1
0	2	724	22	10	0,811
0	1	929	23	9	0,665
0	1	587	15	7	0,855
0	2	50	11	26	1
0	1	1286	30	11	1
0	1	1009	18	15	1
0	1	707	19	10	0,967
0	2	138	14	11	1
0	2	734	21	8	0,973
0	2	142	2	30	0,999
0	2	852	11	7	1
0	2	292	13	16	1
0	1	936	19	11	0,963
0	3	5	4	29	1
1	2	377	10	14	1
0	1	198	4	13	1
0	1	428	18	10	0,798
0	2	245	11	17	1
0	1	1068	17	16	0,649
0	1	880	18	12	0,833
0	2	30	3	30	1
0	1	844	17	13	0,817
0	2	250	9	26	1
0	1	1004	23	18	0,815
0	2	181	8	30	1
0	2	267	8	28	1
0	3	5	2	11	1
0	1	395	17	12	0,885
0	3	10	5	31	1
0	2	130	9	24	1
0	2	52	4	30	1
0	2	295	2	21	1
0	2	504	13	8	0,743
0	2	70	5	12	0,804
1	2	694	14	11	0,889
0	1	1045	20	12	1
0	2	320	10	21	1
0	2	147	6	24	1
0	1	507	18	16	1
0	1	1060	22	18	1
0	1	1076	23	17	0,721
0	2	330	10	14	1
0	1	1107	24	11	1
0	2	252	11	19	1
0	1	556	18	16	0,633
0	1	739	19	12	0,376
0	2	462	20	9	0,558
0	2	449	14	21	1
0	1	362	14	21	0,75
0	2	308	11	22	1
0	3	5	5	14	1
0	1	1204	26	14	1
0	1	503	19	20	1
0	2	626	12	29	1
0	2	733	17	11	1
0	1	1137	21	15	0,833
0	3	5	1	25	1
0	1	700	23	8	0,999
0	3	7	2	31	1
0	1	693	17	19	1
0	3	7	2	31	1
1	2	427	2	9	1
0	1	929	34	9	0,128
0	1	79	3	14	1
0	2	125	12	18	0,75
0	2	150	11	34	1
0	2	97	3	30	1
0	2	191	1	15	1
0	2	823	10	8	1
0	1	802	19	14	1
0	2	278	9	13	1
0	2	269	12	14	1
0	1	1443	29	18	0,708
0	2	393	19	9	0,623
0	1	977	19	8	0,917
0	2	581	20	9	0,333
0	1	531	16	12	0,905
0	1	405	24	9	0,625
0	1	959	19	14	0,972
0	2	291	9	28	1
0	1	1369	25	14	0,793
0	1	1039	23	10	0,772
0	2	1345	22	15	1
0	1	1020	16	20	1
0	2	270	15	15	1
0	1	567	18	8	0,861
0	1	1065	20	14	0,893
1	1	304	27	8	0,484
0	2	348	12	10	0,999
0	2	226	12	20	1
0	2	254	4	15	1
0	2	563	15	10	0,743
1	1	893	17	20	0,875
0	2	61	5	31	0,86
0	2	820	21	20	0,5
0	1	619	15	9	0,985
0	1	513	15	10	1
0	2	136	8	23	1
0	2	456	6	26	1
0	2	243	11	14	1
0	1	597	15	17	0,75
0	1	1200	22	18	1
0	2	294	14	8	0,883
0	1	869	21	12	0,881
0	2	173	11	14	0,999
0	1	929	25	10	1
0	2	115	8	29	1
0	1	813	20	7	0,199
0	2	1211	26	19	0,5
0	1	405	8	20	1
0	3	7	6	27	1
0	1	787	18	18	0,381
0	1	976	18	16	1
0	2	140	9	16	1
0	3	4	1	28	1
0	1	717	14	21	0,5
0	2	60	4	14	1
0	1	752	16	16	1
0	1	1232	24	12	0,779
0	1	864	18	13	1
0	2	350	17	21	0,999
0	2	258	8	17	1
0	2	1211	21	12	0,868
0	2	824	11	9	1
0	1	777	17	17	0,658
0	1	1085	21	11	0,871
0	1	1045	21	13	1
0	3	41	3	18	1
0	1	902	19	20	0,875
0	1	151	10	22	1
0	1	953	20	20	0,875
0	1	731	18	19	0,944
0	2	54	3	40	1
1	3	843	37	15	0,716
0	1	503	19	8	0,737
0	2	589	15	9	1
0	1	1469	28	17	0,701
0	1	904	17	19	0,737
0	2	87	10	19	1
0	1	1136	19	14	0,823
0	2	840	17	11	0,344
0	2	267	11	29	1
0	1	1322	30	6	1
0	1	191	13	14	1
1	2	956	21	7	0,515
0	2	380	13	10	1
0	3	45	12	7	0,596
0	1	1062	21	13	0,849
0	1	915	19	20	0,75
0	1	946	19	17	0,75
0	1	1289	22	12	0,905
0	2	724	27	8	0,918
0	2	14	6	31	1
0	1	466	17	19	1
0	2	1000	20	20	0,5
0	2	104	5	25	1
0	2	130	6	24	0,999
0	2	677	15	12	1
0	1	1192	20	18	0,862
1	3	478	12	14	1
0	2	858	13	18	1
0	1	1484	24	15	1
0	1	973	15	19	0,812
0	2	362	16	8	0,894
0	2	130	1	20	1
0	2	349	15	8	1
0	2	351	7	9	1
0	1	131	12	10	0,731
0	2	562	15	15	1
0	1	861	18	12	0,75
0	2	249	8	17	1
0	1	587	32	14	1
0	2	194	9	22	0,999
0	1	877	29	14	0,501
0	3	5	6	34	1
0	1	1027	19	18	0,833
0	1	874	16	13	0,932
0	2	124	4	31	1
0	1	576	11	21	0,942
0	2	283	8	30	1
0	2	429	4	20	1
0	1	727	20	9	0,25
0	1	803	16	17	0,89
0	1	543	13	9	1
0	1	1194	23	13	0,697
0	2	364	13	7	0,874
0	1	933	25	2	0,624
0	1	503	6	11	1
0	1	605	16	21	0,75
0	1	347	8	13	1
0	1	1112	23	11	0,25
0	1	1111	21	15	1
0	1	639	20	8	0,777
0	2	667	8	14	1
0	2	160	8	12	1
0	1	253	20	9	0,725
0	2	252	11	16	1
0	1	1005	19	19	0,757
0	2	626	18	8	0,811
0	2	546	20	8	0,977
1	1	1547	24	11	0,777
0	1	997	22	20	0,667
0	1	1120	19	6	0,766
0	1	716	17	15	0,625
0	1	496	18	11	1
0	1	1097	21	17	0,741
0	1	348	9	30	1
0	3	5	12	31	1
0	1	903	17	10	0,989
0	2	433	12	16	1
0	1	1029	21	10	0,684
1	1	870	17	21	0,5
0	2	70	9	20	1
0	1	548	10	20	1
0	3	7	4	31	1
0	1	258	6	18	0,864
0	2	794	17	14	0,98
0	1	822	12	11	0,767
0	3	5	31	12	1
0	2	499	3	19	1
0	2	454	4	15	1
0	1	543	15	20	0,997
0	1	497	11	12	1
1	2	30	13	15	0,562
0	1	958	16	14	0,961
0	1	682	10	12	1
0	1	1260	20	14	0,314
0	2	371	11	25	1
0	1	818	23	8	0,882
0	2	637	18	7	1
0	2	461	15	8	0,665
0	2	504	9	18	0,825
0	1	1059	20	8	0,819
0	1	877	23	15	0,862
0	2	20	10	27	0,782
0	3	49	3	31	1
0	1	322	9	8	1
0	1	639	22	8	0,919
0	2	130	9	17	1
0	2	240	7	20	1
0	2	449	12	17	1
1	2	699	15	14	0,999
0	1	1116	19	20	0,833
0	3	28	2	24	1
0	2	930	17	20	0,975
0	1	930	18	21	0,875
0	2	345	3	14	1
0	1	474	13	17	1
0	2	248	5	21	0,912
1	2	500	12	22	1
0	2	207	4	34	1
0	1	1204	24	11	1
0	1	511	12	13	0,25
0	1	1242	28	12	0,838
0	1	318	13	14	1
0	1	364	16	21	0,945
0	2	217	1	15	1
0	2	255	16	21	1
0	3	6	4	31	1
0	1	206	3	15	1
0	2	550	23	8	0,764
0	2	272	15	24	1
0	1	642	21	8	0,796
0	1	949	18	14	1
0	1	1189	21	16	1
0	2	327	10	17	1
0	2	363	11	29	1
1	2	170	17	8	0,243
0	2	36	2	32	1
0	2	70	6	17	1
0	2	575	15	10	0,999
0	1	832	19	7	0,862
0	2	827	17	21	0,75
0	2	381	8	22	1
0	3	5	6	23	1
0	3	5	13	31	1
0	1	1147	20	20	1
0	1	949	21	7	1
0	1	1108	25	13	0,832
0	1	860	23	6	0,735
0	2	358	12	19	1
0	2	646	12	23	1
0	1	798	19	11	0,911
0	3	47	3	11	1
0	2	80	4	18	1
0	1	851	16	18	0,734
0	2	70	7	22	1
0	1	1184	21	15	1
0	1	797	13	20	0,909
0	2	191	9	14	0,123
0	1	957	17	20	0,712
0	1	961	18	19	0,875
0	2	112	3	21	0,997
0	2	464	17	11	1
0	2	690	14	9	0,764
0	3	4	4	25	1
0	2	292	9	15	1
0	2	937	14	18	0,807
0	2	299	15	8	0,667
0	2	152	5	9	1
1	1	27	7	11	1
0	1	634	12	18	0,834
0	2	152	0	9	1
0	2	117	19	19	0,5
0	2	823	7	14	1
0	1	998	20	13	0,878
0	1	800	15	10	0,791
0	2	148	1	21	1
0	2	145	11	24	1
1	1	933	16	8	0,648
0	1	1189	24	19	0,75
0	2	441	13	6	1
0	1	258	4	15	1
0	3	5	12	31	1
0	1	447	5	14	1
0	1	991	33	12	0,818
0	2	738	18	10	0,999
0	2	267	16	9	1
0	2	300	38	27	1
0	2	177	24	11	0,326
0	2	751	13	15	1
0	1	402	10	21	1
0	2	109	12	30	1
0	3	5	4	17	0,945
0	3	34	6	24	1
0	3	5	2	31	1
0	2	690	14	13	0,834
0	1	1172	20	20	1
0	1	1108	26	10	1
0	2	430	16	10	0,499
0	2	70	9	13	1
0	2	178	6	32	1
0	2	357	5	21	1
0	2	326	11	24	1
0	3	2	2	28	1
0	1	1068	22	11	1
0	1	737	14	17	1
0	1	1005	21	18	1
0	2	414	13	10	1
0	2	555	11	18	0,999
0	1	1146	21	16	0,625
0	3	3	4	36	1
0	1	1030	20	20	1
0	2	382	5	31	1
0	1	1031	13	14	0,387
0	1	880	22	18	0,833
0	1	377	18	6	0,569
0	2	461	17	8	1
0	2	272	7	24	1
0	2	411	9	9	0,184
0	2	189	5	23	1
0	2	434	14	29	1
0	1	832	19	9	0,333
0	2	629	15	10	1
0	2	140	9	22	1
1	2	98	4	30	1
1	2	405	5	30	1
1	2	726	14	22	1
0	2	468	17	16	1
0	2	223	11	29	1
0	2	397	13	19	0,875
0	2	882	13	16	1
0	1	534	12	16	0,875
0	1	786	17	15	0,75
0	1	929	23	9	0,753
0	1	1021	27	14	0,603
0	2	99	13	20	0,651
0	2	130	6	28	1
0	1	531	13	10	1
0	2	312	9	13	1
0	1	525	11	10	0,961
0	1	875	19	15	0,75
0	2	265	7	23	1
0	1	875	21	8	0,877
0	1	473	12	13	0,833
0	2	138	6	30	1
0	2	267	3	19	1
0	1	1051	20	9	0,966
0	2	462	14	16	1
0	2	398	19	8	0,922
1	2	407	12	28	0,564
0	1	877	19	8	0,782
0	2	326	5	18	1
0	1	486	22	8	0,622
0	1	743	25	14	0,75
0	1	1200	22	18	0,899
0	2	150	15	10	1
0	2	27	2	30	1
0	2	50	14	17	1
0	1	1289	21	19	0,692
0	2	337	11	28	1
0	2	798	16	14	1
1	1	187	6	15	1
0	2	1077	23	13	0,977
0	2	480	13	8	0,451
0	2	65	5	30	0,86
0	1	596	29	8	0,381
0	2	556	20	8	0,915
1	3	44	5	31	1
0	1	740	22	7	0,694
0	1	596	21	8	0,647
1	2	499	11	13	1
0	1	1376	28	18	0,562
0	2	130	7	21	1
0	1	670	19	19	1
0	2	471	13	22	0,999
0	2	430	23	9	0,562
0	1	1101	21	20	0,912
0	1	1274	24	9	0,76
0	1	1267	25	13	0,943
0	1	1265	21	13	0,84
0	1	983	16	20	0,75
0	1	844	22	18	0,636
0	2	489	14	14	1
0	2	461	15	10	0,743
0	2	350	3	21	0,887
0	1	929	16	20	0,92
0	2	738	20	16	0,875
0	2	253	7	25	1
0	2	39	32	8	0,179
0	2	550	15	14	1
0	1	1013	11	4	0,839
0	2	640	15	19	0,865
0	2	146	9	18	1
0	1	1140	22	12	0,896
0	2	123	7	13	0,99
0	2	143	7	18	1
0	2	70	3	21	1
0	1	1090	25	12	0,49
0	2	541	18	10	1
0	2	693	15	19	0,676
0	1	1449	25	13	0,667
1	2	177	5	32	1
0	1	977	18	19	0,818
0	2	98	8	13	0,765
0	3	3	19	10	1
0	1	1140	23	19	0,874
0	1	1184	23	21	0,867
1	2	128	15	13	1
0	1	985	19	10	0,724
0	1	620	13	14	1
0	2	298	6	14	0,5
1	2	520	1	10	1
0	2	63	12	19	1
0	2	92	8	14	1
0	2	98	25	7	1
0	1	904	17	8	0,75
0	2	114	18	7	1
0	2	621	21	7	0,571
0	1	936	17	14	1
0	2	499	12	13	1
0	1	1326	29	8	0,64
0	1	932	21	16	0,5
0	1	1146	24	8	0,909
0	3	7	5	25	1
0	2	112	11	12	0,886
0	2	390	10	20	1
1	2	294	21	8	1
1	2	0	5	31	1
0	2	175	8	11	1
0	2	713	19	13	1
0	1	497	12	14	1
0	1	944	17	14	0,983
0	1	825	8	10	0,661
0	2	198	9	19	1
0	3	5	32	14	0,192
0	2	83	3	30	1
0	2	312	12	13	1
0	1	642	17	20	1
0	1	1449	29	15	0,745
0	2	1058	5	7	0,188
1	3	0	9	35	1
0	3	3	1	27	1
0	2	568	14	10	1
0	2	131	5	25	0,999
0	2	184	10	12	0,826
0	1	258	4	15	1
0	2	282	10	21	1
0	1	1177	20	13	0,799
0	2	218	8	30	1
0	2	305	9	28	1
0	2	724	22	8	1
0	1	1008	22	19	0,875
0	2	198	11	16	0,5
0	3	6	5	29	1
0	2	786	12	19	0,602
0	1	450	10	13	1
0	2	234	10	13	1
0	2	382	17	18	0,635
0	2	1399	24	12	1
0	2	191	7	30	1
0	1	573	12	23	1
0	1	1137	23	12	0,674
0	2	277	11	18	1
0	2	185	7	15	0,716
0	2	350	15	17	1
0	2	197	8	13	0,83
0	2	158	13	15	1
0	2	932	15	11	1
0	2	78	18	8	0,648
0	1	737	15	13	1
0	1	680	17	8	0,291
0	3	25	0	16	1
1	2	0	9	19	1
0	1	1452	26	12	1
0	1	779	17	26	0,875
0	1	478	6	11	1
0	2	52	2	21	1
0	2	381	10	28	1
0	1	1094	22	8	0,932
0	3	7	1	32	1
1	1	1093	17	17	0,625
0	1	288	11	27	1
0	2	195	9	29	1
1	2	47	4	27	1
0	1	1273	23	8	0,806
0	2	550	23	8	1
0	2	163	11	13	0,881
0	2	294	9	22	1
0	2	562	15	10	1
0	2	175	8	22	1
0	2	856	23	3	0,537
0	2	573	5	19	0,875
0	2	10	24	10	1
0	2	173	4	30	1
0	3	46	2	27	1
0	1	1004	23	18	0,875
0	1	899	21	19	0,75
0	2	245	32	10	0,427
1	1	1227	21	9	0,791
0	2	70	9	24	1
0	1	950	16	11	0,926
0	2	258	6	21	1
0	1	944	19	13	1
0	1	467	1	22	1
0	1	798	16	11	0,984
0	2	583	13	19	1
0	2	823	13	10	1
0	2	249	12	12	1
0	2	996	19	16	1
0	2	182	16	24	1
0	1	858	26	8	0,457
0	2	312	12	19	1
0	1	1108	19	12	1
0	1	1184	23	19	1
0	1	373	19	8	0,925
0	1	1059	23	9	0,829
0	2	309	15	12	1
0	2	592	12	8	1
0	2	323	13	15	0,78
0	2	245	8	29	1
0	1	710	14	18	0,75
0	3	4	5	31	1
0	2	496	15	12	1
0	1	420	18	8	0,999
0	1	831	18	14	0,974
0	2	570	18	7	1
0	2	168	10	18	1
0	1	758	18	20	0,922
0	1	300	5	20	1
0	3	4	2	28	1
0	2	194	7	30	1
0	2	185	10	20	1
0	1	78	1	29	1
0	1	1091	24	13	1
0	2	111	6	21	1
0	3	7	4	33	1
0	1	233	13	22	1
0	2	254	11	15	1
0	1	488	5	14	1
0	1	839	19	10	0,625
0	1	727	19	8	1
0	3	3	3	28	1
0	2	386	9	13	1
0	2	752	20	9	0,786
0	2	200	11	13	1
0	2	402	13	7	1
0	2	226	8	22	1
0	1	689	14	13	0,849
0	1	726	18	19	0,9
1	2	3	11	12	0,422
0	2	94	10	30	0,981
0	1	463	21	6	1
0	2	288	12	28	1
0	2	313	22	7	0,37
0	1	202	8	30	0,999
0	1	174	2	21	1
0	1	508	11	10	0,942
0	1	875	21	15	0,5
0	2	942	20	15	1
0	2	45	1	22	1
1	2	267	6	15	1
0	1	1319	26	10	1
0	1	531	23	9	0,553
0	1	526	12	19	1
0	1	644	19	10	1
0	1	947	21	20	0,625
0	2	30	2	28	1
0	3	3	2	31	1
0	2	72	2	22	0,75
0	2	347	12	20	1
0	2	129	9	28	1
0	2	95	5	18	1
0	1	447	18	15	1
0	3	5	8	34	1
0	1	955	24	12	0,863
1	2	12	8	13	1
0	1	1176	24	17	0,75
0	2	292	22	12	1
0	2	410	13	14	1
0	1	621	20	10	1
0	1	569	16	17	0,5
0	1	605	14	10	0,441
0	1	1093	20	19	0,625
0	1	492	22	7	1
0	2	781	8	21	0,674
0	1	302	24	11	1
0	2	217	16	13	1
0	1	918	26	15	0,964
0	2	377	11	13	1
0	2	153	6	30	1
0	1	818	22	12	0,897
0	2	236	13	17	1
0	2	205	8	20	1
0	2	10	14	16	1
0	2	125	8	23	0,999
0	1	1121	27	9	0,286
0	2	694	16	8	1
0	2	875	16	12	0,968
0	2	351	5	14	1
0	1	1177	24	13	0,848
1	2	61	14	8	1
1	2	333	12	12	1
0	2	495	8	23	0,875
0	1	569	25	18	1
0	2	55	13	16	1
0	1	418	14	8	0,603
0	1	1134	23	10	0,562
0	1	1140	21	17	0,875
0	1	648	16	19	0,75
1	2	1005	19	8	1
0	1	949	17	18	0,625
0	2	114	6	11	1
0	3	45	10	14	0,861
1	1	1205	28	16	0,5
0	2	275	27	9	1
0	2	54	9	19	1
0	1	1147	19	20	1
0	1	368	18	13	0,999
0	2	29	8	22	1
0	2	151	5	27	1
0	2	191	10	16	1
0	2	195	9	30	1
0	1	1204	23	17	1
0	3	5	3	31	0,9
0	2	990	20	8	1
0	2	250	7	14	1
0	3	10	2	31	1
0	1	845	19	8	0,21
0	1	1301	29	14	0,75
0	1	1129	27	10	0,18
0	2	575	13	8	1
0	3	5	2	31	1
0	1	1280	26	18	0,821
0	1	903	15	19	1
0	2	386	10	20	1
0	1	976	21	12	0,792
0	2	79	5	31	1
0	2	367	4	9	1
0	2	118	6	25	1
0	2	333	10	29	1
0	1	961	19	18	0,844
0	1	300	18	12	0,652
0	2	185	6	30	1
0	1	613	13	15	1
0	1	978	16	14	1
0	2	70	7	21	1
0	1	1138	31	9	1
0	1	991	20	8	0,517
0	1	808	15	20	0,5
0	3	6	6	35	1
0	2	406	11	18	0,927
0	2	447	12	12	1
0	1	946	18	19	1
0	2	127	3	10	0,299
0	2	325	11	10	0,848
0	2	539	16	18	0,42
0	1	1371	23	10	0,564
0	1	1086	23	17	0,789
0	2	197	7	9	1
0	2	335	6	19	1
0	2	369	9	16	1
0	2	214	3	15	1
0	1	823	19	12	0,627
0	2	165	11	24	1
0	1	830	18	15	1
0	1	1166	33	20	0,625
0	1	998	19	8	0,891
0	1	867	17	10	0,77
0	2	1284	11	11	1
0	1	307	18	10	0,663
0	1	378	10	13	1
0	1	324	18	12	1
0	2	340	13	19	1
0	1	204	1	20	0,75
0	2	220	1	21	1
0	2	290	12	8	1
0	2	25	7	17	0,75
0	2	70	8	19	1
0	1	831	16	12	0,956
0	1	401	12	22	1
0	1	548	20	12	1
0	1	984	30	13	0,783
0	2	136	9	16	1
0	3	2	10	7	1
1	3	468	3	15	1
0	1	281	4	14	1
0	1	1076	22	17	0,752
0	1	1165	32	20	0,815
0	1	1386	24	18	0,667
0	1	568	20	10	0,277
0	1	936	18	16	0,25
0	2	438	17	8	1
0	2	806	13	17	0,75
0	1	650	21	9	1
0	1	437	17	9	0,931
0	2	481	15	16	1
0	3	10	13	9	1
0	2	930	17	19	0,984
0	2	123	10	16	0,743
0	2	480	14	9	0,999
0	2	289	2	18	0,924
0	2	283	13	16	1
0	2	550	15	7	1
0	1	573	20	12	0,986
0	2	1256	12	14	0,92
0	1	1086	22	12	0,948
0	1	1173	19	10	1
0	2	564	17	9	1
0	3	6	4	29	1
0	3	3	2	34	1
0	3	46	6	19	1
0	1	355	17	15	1
0	1	1247	18	12	0,557
1	2	128	14	11	1
0	2	292	8	16	1
0	2	713	22	8	0,75
0	1	1242	25	9	0,91
0	2	357	10	20	1
0	2	131	4	29	1
0	1	1247	20	5	0,496
0	1	884	15	19	0,968
0	2	195	5	9	0,956
0	2	164	7	26	1
0	2	1155	11	8	0,867
0	1	915	18	17	0,75
0	2	780	11	12	1
0	1	1111	21	22	1
0	1	845	19	12	0,809
0	1	364	10	12	1
0	1	642	11	17	1
0	2	122	5	27	1
0	1	1043	26	9	0,603
0	2	267	6	12	1
0	1	362	4	21	0,75
0	1	1003	22	9	0,667
0	2	323	2	21	1
0	1	997	21	9	0,833
0	1	936	18	13	0,631
0	2	175	8	12	1
0	2	668	20	8	1
0	1	880	18	8	1
0	1	1189	21	11	1
0	1	799	17	12	0,97
0	2	50	14	9	1
0	1	154	13	25	1
0	1	978	21	18	0,75
0	2	327	15	24	1
0	1	513	18	11	0,999
0	1	1189	24	18	1
0	1	302	8	14	1
0	2	10	10	19	0,75
0	2	382	11	18	1
0	1	408	20	8	1
0	1	1447	27	17	0,889
0	1	1068	19	8	1
0	2	496	14	9	1
0	1	1045	19	14	1
0	1	1177	32	11	0,775
0	1	867	21	21	1
0	2	403	12	14	0,875
0	2	218	8	25	1
0	2	200	11	17	1
0	1	746	18	8	0,75
0	1	910	22	18	0,956
0	2	1136	17	14	1
0	2	286	4	19	1
0	3	4	12	16	1
0	2	94	3	29	1
1	2	397	15	11	0,279
0	3	10	16	8	0,884
0	2	223	9	31	1
0	3	7	4	30	1
0	2	142	6	31	1
0	2	30	6	29	1
0	2	858	13	17	1
0	2	342	6	19	1
0	2	144	19	10	0,523
0	2	201	7	13	1
0	1	554	18	19	1
0	2	127	35	12	1
0	1	870	16	16	0,842
0	2	301	35	9	0,102
0	2	504	14	19	1
0	1	1052	18	16	0,625
0	2	445	15	14	1
0	3	5	18	17	1
0	2	580	25	5	1
0	1	447	14	8	1
0	1	261	6	14	1
0	2	264	15	12	1
0	3	2	7	14	0,601
1	2	413	13	17	1
0	2	156	10	21	1
0	1	944	17	19	0,875
0	2	229	6	30	1
0	1	991	17	7	0,632
0	2	97	7	28	1
0	2	265	7	18	1
0	2	430	13	16	1
0	2	1117	20	19	0,534
0	2	370	5	25	0,743
0	2	60	3	15	1
0	2	229	3	9	0,615
0	2	827	17	7	0,537
0	1	844	37	8	0,613
0	2	160	8	20	1
0	1	856	14	14	0,545
0	1	1240	23	12	0,858
0	2	131	6	13	1
0	3	7	2	33	1
0	1	1086	23	10	1
0	2	323	8	14	0,888
0	2	181	8	30	1
0	2	153	8	23	0,6
0	1	803	13	14	0,694
0	2	160	22	22	1
0	1	817	15	19	0,75
0	2	181	15	14	0,994
0	2	641	17	8	1
0	2	269	15	18	1
0	2	251	12	13	1
0	3	5	3	17	0,996
0	2	265	12	28	0,867
0	1	302	15	17	1
0	2	145	5	29	1
0	2	160	17	20	1
0	1	605	20	8	0,999
0	1	803	17	20	0,75
1	1	427	11	20	0,5
0	2	311	3	6	1
0	1	980	20	12	1
0	1	1209	21	16	1
0	1	1039	21	16	1
0	1	1111	22	11	0,769
0	2	52	2	29	1
0	1	984	21	19	0,75
0	2	645	7	9	1
0	2	243	12	15	1
0	2	298	9	24	1
0	1	1239	21	12	0,739
0	2	402	14	8	0,5
0	1	1173	19	18	0,892
0	1	803	14	14	0,978
0	1	929	18	12	0,983
0	2	258	7	26	1
0	1	1194	21	21	0,75
0	3	7	3	31	1
0	2	131	10	27	1
0	2	99	9	13	1
0	2	550	19	13	0,999
0	1	870	17	13	0,879
0	2	253	9	21	1
0	1	998	23	12	0,759
